0.63126,0.83169
0.63327,0.86497
0.63527,0.89483
0.63727,0.92115
0.63928,0.94381
0.64128,0.96273
0.64329,0.97784
0.64529,0.98908
0.64729,0.99639
0.6493,0.99976
0.6513,0.99916
0.65331,0.99461
0.65531,0.98611
0.65731,0.97371
0.65932,0.95745
0.66132,0.9374
0.66333,0.91363
0.66533,0.88624
0.66733,0.85534
0.66934,0.82105
0.67134,0.78351
0.67335,0.74286
0.67535,0.69927
0.67735,0.65291
0.67936,0.60396
0.68136,0.55262
0.68337,0.49909
0.68537,0.44358
0.68737,0.38632
0.68938,0.32752
0.69138,0.26742
0.69339,0.20627
0.69539,0.1443
0.69739,0.081754
0.6994,0.018886
0.7014,-0.044056
0.70341,-0.10682
0.70541,-0.16917
0.70741,-0.23084
0.70942,-0.2916
0.71142,-0.35121
0.71343,-0.40942
0.71543,-0.46601
0.71743,-0.52075
0.71944,-0.57343
0.72144,-0.62384
0.72345,-0.67178
0.72545,-0.71705
0.72745,-0.75949
0.72946,-0.79891
0.73146,-0.83517
0.73347,-0.86812
0.73547,-0.89763
0.73747,-0.92358
0.73948,-0.94587
0.74148,-0.96442
0.74349,-0.97914
0.74549,-0.98998
0.74749,-0.9969
0.7495,-0.99988
0.7515,-0.99889
0.75351,-0.99394
0.75551,-0.98505
0.75752,-0.97226
0.75952,-0.95562
0.76152,-0.93519
0.76353,-0.91105
0.76553,-0.88331
0.76754,-0.85206
0.76954,-0.81744
0.77154,-0.77958
0.77355,-0.73863
0.77555,-0.69476
0.77756,-0.64813
0.77956,-0.59893
0.78156,-0.54736
0.78357,-0.49363
0.78557,-0.43793
0.78758,-0.3805
0.78958,-0.32156
0.79158,-0.26135
0.79359,-0.2001
0.79559,-0.13806
0.7976,-0.075477
0.7996,-0.012591
0.8016,0.050345
0.80361,0.11308
0.80561,0.17537
0.80762,0.23696
0.80962,0.29762
0.81162,0.35709
0.81363,0.41515
0.81563,0.47157
0.81764,0.52612
0.81964,0.57858
0.82164,0.62875
0.82365,0.67643
0.82565,0.72143
0.82766,0.76357
0.82966,0.80268
0.83166,0.83861
0.83367,0.87122
0.83567,0.90038
0.83768,0.92597
0.83968,0.9479
0.84168,0.96606
0.84369,0.9804
0.84569,0.99085
0.8477,0.99738
0.8497,0.99996
0.8517,0.99857
0.85371,0.99322
0.85571,0.98395
0.85772,0.97077
0.85972,0.95374
0.86172,0.93294
0.86373,0.90844
0.86573,0.88034
0.86774,0.84875
0.86974,0.8138
0.87174,0.77562
0.87375,0.73438
0.87575,0.69022
0.87776,0.64332
0.87976,0.59388
0.88176,0.54208
0.88377,0.48814
0.88577,0.43226
0.88778,0.37467
0.88978,0.3156
0.89178,0.25527
0.89379,0.19393
0.89579,0.13183
0.8978,0.069198
0.8998,0.0062957
0.9018,-0.056632
0.90381,-0.11933
0.90581,-0.18156
0.90782,-0.24308
0.90982,-0.30362
0.91182,-0.36297
0.91383,-0.42087
0.91583,-0.47711
0.91784,-0.53146
0.91984,-0.5837
0.92184,-0.63363
0.92385,-0.68105
0.92585,-0.72577
0.92786,-0.76762
0.92986,-0.80642
0.93186,-0.84203
0.93387,-0.8743
0.93587,-0.9031
0.93788,-0.92833
0.93988,-0.94988
0.94188,-0.96767
0.94389,-0.98162
0.94589,-0.99168
0.9479,-0.99782
0.9499,-1
0.9519,-0.99821
0.95391,-0.99247
0.95591,-0.9828
0.95792,-0.96924
0.95992,-0.95183
0.96192,-0.93065
0.96393,-0.90579
0.96593,-0.87734
0.96794,-0.84541
0.96994,-0.81013
0.97194,-0.77164
0.97395,-0.73009
0.97595,-0.68565
0.97796,-0.63849
0.97996,-0.5888
0.98196,-0.53678
0.98397,-0.48264
0.98597,-0.42658
0.98798,-0.36883
0.98998,-0.30962
0.99198,-0.24918
0.99399,-0.18775
0.99599,-0.12558
0.998,-0.062916
1,-1.2246e-15
